generation,animalid,accessid,rfid,earpunch,dam,sire,dob,dow,dorfid,sex,coatcolor,plate_id,well_position,dosacking,number_sacked,weanednumber,littersize,breederpair,rack_number,rack_position,comments
100,G100_B46_09,111004609,933000320978151,RT,G99_B49_07,G99_B54_01,11/13/2023 9:21:31,12/4/2023 9:47:22,12/4/2023 12:20:14,F,black,03,F02,,,6,6,46,5,E5,"only F from litter,nan"
100,G100_B47_01,111004701,933000320980681,LT,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:00,12/4/2023 12:25:05,M,albino,03,G02,,,11,11,47,5,B4,"nan,nan"
100,G100_B47_02,111004702,933000320980684,LM,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:00,12/4/2023 12:25:05,M,brownhood,03,H02,,,11,11,47,5,B4,"nan,nan"
100,G100_B47_03,111004703,933000320980690,LB,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:00,12/4/2023 12:25:05,M,brownhood,03,A03,,,11,11,47,5,B4,"nan,nan"
100,G100_B47_04,111004704,933000320980685,LC,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:00,12/4/2023 12:25:05,M,brownhood,03,B03,,,11,11,47,5,B4,"nan,nan"
100,G100_B47_05,111004705,933000320978167,LTRT,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:00,12/4/2023 12:26:58,M,brownhood,03,C03,,,11,11,47,5,C3,"nan,nan"
100,G100_B47_09,111004709,933000320946585,RT,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:31,12/4/2023 12:33:48,F,albino,03,D03,,,11,11,47,5,C4,"nan,nan"
100,G100_B47_10,111004710,933000320946586,RM,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:31,12/4/2023 12:33:48,F,brownhood,03,E03,,,11,11,47,5,C4,"nan,nan"
100,G100_B47_11,111004711,933000320946587,RB,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:31,12/4/2023 12:33:48,F,brownhood,03,F03,,,11,11,47,5,C4,"nan,nan"
100,G100_B47_12,111004712,933000320946592,RC,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:31,12/4/2023 12:33:48,F,brownhood,03,G03,,,11,11,47,5,C4,"nan,nan"
100,G100_B47_13,111004713,933000320978168,LMRM,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:31,12/4/2023 12:38:38,F,brownhood,03,H03,,,11,11,47,5,A6,"nan,nan"
100,G100_B47_14,111004714,933000320946590,LBRB,G99_B50_08,G99_B13_02,11/13/2023 9:21:39,12/4/2023 9:49:31,12/4/2023 12:38:38,F,brownhood,03,A04,,,11,11,47,5,A6,"nan,nan"
100,G100_B48_01,111004801,933000320978241,LT,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:35:16,M,brownhood,05,E03,12/7/2023 10:02:28,1,13,14,48,3,C1,"nan,nan"
100,G100_B48_02,111004802,933000320978239,LM,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:35:16,M,brownhood,05,F03,12/7/2023 10:02:28,1,13,14,48,3,C1,"nan,nan"
100,G100_B48_03,111004803,933000320978242,LB,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:35:16,M,brownhood,05,G03,12/7/2023 10:02:28,1,13,14,48,3,C1,"nan,nan"
100,G100_B48_04,111004804,933000320978236,LC,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:35:16,M,brownhood,05,H03,12/7/2023 10:02:28,1,13,14,48,3,C1,"nan,nan"
100,G100_B48_05,111004805,933000320978274,LTRT,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:39:31,M,blackhood,05,A04,12/7/2023 10:02:28,1,13,14,48,3,D1,"nan,nan"
100,G100_B48_06,111004806,933000320978269,LTRM,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:39:31,M,blackhood,05,B04,12/7/2023 10:02:28,1,13,14,48,3,D1,"nan,nan"
100,G100_B48_07,111004807,933000320978275,LTRB,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:39:31,M,blackhood,05,C04,12/7/2023 10:02:28,1,13,14,48,3,D1,"nan,nan"
100,G100_B48_08,111004808,933000320978247,LTRC,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:01:52,12/7/2023 11:39:31,M,blackhood,05,D04,12/7/2023 10:02:28,1,13,14,48,3,D1,"nan,nan"
100,G100_B48_09,111004809,933000320978257,RT,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:02:18,12/7/2023 11:44:25,F,brownhood,05,E04,12/7/2023 10:02:28,1,13,14,48,3,E1,"nan,nan"
100,G100_B48_10,111004810,933000320978263,RM,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:02:18,12/7/2023 11:44:25,F,brownhood,05,F04,12/7/2023 10:02:28,1,13,14,48,3,E1,"nan,nan"
100,G100_B48_11,111004811,933000320978262,RB,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:02:18,12/7/2023 11:44:25,F,blackhood,05,G04,12/7/2023 10:02:28,1,13,14,48,3,E1,"nan,nan"
100,G100_B48_12,111004812,933000320978251,RC,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:02:18,12/7/2023 11:44:25,F,blackhood,05,H04,12/7/2023 10:02:28,1,13,14,48,3,E1,"nan,neck wound - treating"
100,G100_B48_13,111004813,933000320978249,LMRM,G99_B52_06,G99_B06_02,11/14/2023 9:35:39,12/7/2023 10:02:18,12/7/2023 11:46:15,F,blackhood,05,A05,12/7/2023 10:02:28,1,13,14,48,3,E3,"nan,nan"
100,G100_B49_01,111004901,933000320946582,LT,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:23,12/4/2023 12:44:30,M,brownhood,03,B04,,,11,11,49,5,C3,"nan,nan"
100,G100_B49_02,111004902,933000320946589,LM,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:23,12/4/2023 12:44:30,M,brownhood,03,C04,,,11,11,49,5,C3,"nan,nan"
100,G100_B49_03,111004903,933000320946600,LB,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:23,12/4/2023 12:44:30,M,brown,03,D04,,,11,11,49,5,C3,"nan,nan"
100,G100_B49_09,111004909,933000320946593,RT,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:49:10,F,brownhood,03,E04,,,11,11,49,5,D4,"nan,nan"
100,G100_B49_10,111004910,933000320946594,RM,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:49:10,F,brownhood,03,F04,,,11,11,49,5,D4,"nan,nan"
100,G100_B49_11,111004911,933000320946588,RB,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:49:10,F,blackhood,03,G04,,,11,11,49,5,D4,"nan,nan"
100,G100_B49_12,111004912,933000320946595,RC,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:49:10,F,brown,03,H04,,,11,11,49,5,D4,"nan,nan"
100,G100_B49_13,111004913,933000320946591,LMRM,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:53:37,F,brown,03,A05,,,11,11,49,5,E4,"nan,flooded, died"
100,G100_B49_14,111004914,933000320946584,LBRB,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:53:37,F,brown,03,B05,,,11,11,49,5,E4,"nan,flooded, died"
100,G100_B49_15,111004915,933000320946598,LCRC,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:53:37,F,brown,03,C05,,,11,11,49,5,E4,"nan,nan"
100,G100_B49_16,111004916,933000320946599,LMRT,G99_B53_07,G99_B17_01,11/13/2023 9:21:47,12/4/2023 9:51:59,12/4/2023 12:53:37,F,black,03,D05,,,11,11,49,5,E4,"nan,nan"
100,G100_B50_01,111005001,933000320978323,LT,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:10,12/5/2023 11:55:42,M,blackhood,03,H08,,,9,9,50,5,C7,"nan,neck wound - treating"
100,G100_B50_02,111005002,933000320978277,LM,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:10,12/5/2023 11:55:42,M,blackhood,03,A09,,,9,9,50,5,C7,"nan,neck wound - treating"
100,G100_B50_03,111005003,933000320978324,LB,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:10,12/5/2023 11:55:42,M,black,03,B09,,,9,9,50,5,C7,"nan,nan"
100,G100_B50_04,111005004,933000320978302,LC,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:10,12/5/2023 11:55:42,M,black,03,C09,,,9,9,50,5,C7,"nan,nan"
100,G100_B50_05,111005005,933000320978301,LTRT,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:10,12/5/2023 11:59:51,M,black,03,D09,,,9,9,50,4,A3,"nan,nan"
100,G100_B50_09,111005009,933000320978279,RT,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:42,12/5/2023 12:07:33,F,blackhood,03,E09,,,9,9,50,5,D7,"nan,nan"
100,G100_B50_10,111005010,933000320978280,RM,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:42,12/5/2023 12:07:33,F,black,03,F09,,,9,9,50,5,D7,"nan,nan"
100,G100_B50_11,111005011,933000320978283,RB,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:42,12/5/2023 12:07:33,F,black,03,G09,,,9,9,50,5,D7,"nan,nan"
100,G100_B50_12,111005012,933000320978281,RC,G99_B53_08,G99_B21_03,11/11/2023 9:21:54,12/5/2023 10:03:42,12/5/2023 12:07:33,F,black,03,H09,,,9,9,50,5,D7,"nan,nan"
100,G100_B51_01,111005101,933000320978285,LT,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:24,12/5/2023 12:13:42,M,brownhood,03,A10,,,9,9,51,5,E7,"nan,nan"
100,G100_B51_02,111005102,933000320978282,LM,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:24,12/5/2023 12:13:42,M,brownhood,03,B10,,,9,9,51,5,E7,"nan,nan"
100,G100_B51_03,111005103,933000320978287,LB,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:24,12/5/2023 12:13:42,M,blackhood,03,C10,,,9,9,51,5,E7,"nan,nan"
100,G100_B51_04,111005104,933000320978289,LC,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:24,12/5/2023 12:13:42,M,blackhood,03,D10,,,9,9,51,5,E7,"nan,nan"
100,G100_B51_05,111005105,933000320978288,LTRT,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:24,12/5/2023 12:17:49,M,black,03,E10,,,9,9,51,4,A1,"nan,nan"
100,G100_B51_06,111005106,933000320978284,LTRM,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:24,12/5/2023 12:17:49,M,black,03,F10,,,9,9,51,4,A1,"nan,nan"
100,G100_B51_09,111005109,933000320978291,RT,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:52,12/5/2023 12:22:03,F,brownhood,03,G10,,,9,9,51,4,B1,"nan,neck wound - healed"
100,G100_B51_10,111005110,933000320978292,RM,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:52,12/5/2023 12:22:03,F,brownhood,03,H10,,,9,9,51,4,B1,"nan,nan"
100,G100_B51_11,111005111,933000320978293,RB,G99_B54_07,G99_B31_04,11/13/2023 9:22:02,12/5/2023 10:05:52,12/5/2023 12:22:03,F,black,03,A11,,,9,9,51,4,B1,"nan,nan"
100,G100_B52_01,111005201,933000320946570,LT,G99_B56_06,G99_B64_01,11/27/2023 11:31:13,12/18/2023 10:34:06,12/18/2023 10:47:30,M,albino,07,B08,,,5,5,52,2,E3,"nan,nan"
100,G100_B52_02,111005202,933000320946569,LM,G99_B56_06,G99_B64_01,11/27/2023 11:31:13,12/18/2023 10:34:06,12/18/2023 10:47:30,M,albino,7,C08,,,5,5,52,2,E3,"nan,nan"
100,G100_B52_03,111005203,933000320946575,LB,G99_B56_06,G99_B64_01,11/27/2023 11:31:13,12/18/2023 10:34:06,12/18/2023 10:47:30,M,black,07,D08,,,5,5,52,2,E3,"nan,nan"
100,G100_B52_09,111005209,933000320946567,RT,G99_B56_06,G99_B64_01,11/27/2023 11:31:13,12/18/2023 10:34:30,12/18/2023 10:51:29,F,brown,07,E08,,,5,5,52,2,A4,"nan,nan"
100,G100_B52_10,111005210,933000320946573,RM,G99_B56_06,G99_B64_01,11/27/2023 11:31:13,12/18/2023 10:34:30,12/18/2023 10:51:29,F,black,07,F08,,,5,5,52,2,A4,"nan,nan"
100,G100_B53_01,111005301,933000320946574,LT,G99_B57_08,G99_B38_04,11/27/2023 10:31:58,12/18/2023 10:35:40,12/18/2023 12:32:58,M,albino,07,G08,,,2,2,53,2,B4,"no Fs,nan"
100,G100_B53_02,111005302,933000320946562,LM,G99_B57_08,G99_B38_04,11/27/2023 10:31:58,12/18/2023 10:35:40,12/18/2023 12:32:58,M,albino,07,H08,,,2,2,53,2,B4,"no Fs,nan"
100,G100_B54_01,111005401,933000320978373,LT,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:18,12/5/2023 12:27:32,M,albino,03,B11,,,7,7,54,4,C1,"nan,nan"
100,G100_B54_02,111005402,933000320978374,LM,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:18,12/5/2023 12:27:32,M,albino,03,C11,,,7,7,54,4,C1,"nan,nan"
100,G100_B54_03,111005403,933000320978375,LB,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:18,12/5/2023 12:27:32,M,albino,03,D11,,,7,7,54,4,C1,"nan,nan"
100,G100_B54_04,111005404,933000320978358,LC,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:18,12/5/2023 12:27:32,M,brownhood,03,E11,,,7,7,54,4,C1,"nan,nan"
100,G100_B54_05,111005405,933000320978276,LTRT,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:18,12/5/2023 12:28:35,M,blackhood,03,F11,,,7,7,54,4,B3,"nan,nan"
100,G100_B54_09,111005409,933000320978354,RT,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:47,12/5/2023 12:33:36,F,brownhood,03,G11,,,7,7,54,4,D1,"nan,nan"
100,G100_B54_10,111005410,933000320978359,RM,G99_B58_06,G99_B51_02,11/13/2023 9:22:29,12/5/2023 10:07:47,12/5/2023 12:33:36,F,blackhood,03,H11,,,7,7,54,4,D1,"nan,nan"
100,G100_B55_01,111005501,933000320978367,LT,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:09:25,12/5/2023 12:38:32,M,blackhood,03,A12,,,10,10,55,4,B3,"nan,nan"
100,G100_B55_02,111005502,933000320978372,LM,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:09:25,12/5/2023 12:38:32,M,blackhood,03,B12,,,10,10,55,4,B3,"nan,nan"
100,G100_B55_03,111005503,933000320978325,LB,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:09:25,12/5/2023 12:38:32,M,black,03,C12,,,10,10,55,4,B3,"nan,nan"
100,G100_B55_09,111005509,933000320978365,RT,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:45:18,F,blackhood,03,D12,,,10,10,55,4,E1,"nan,neck wound - healed"
100,G100_B55_10,111005510,933000320978351,RM,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:45:18,F,blackhood,03,E12,,,10,10,55,4,E1,"nan,neck wound - healed"
100,G100_B55_11,111005511,933000320978352,RB,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:45:18,F,black,03,H12,,,10,10,55,4,E1,"nan,nan"
100,G100_B55_12,111005512,933000320978353,RC,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:45:18,F,black,03,F12,,,10,10,55,4,E1,"nan,nan"
100,G100_B55_13,111005513,933000320978294,LMRM,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:51:28,F,black,04,A01,,,10,10,55,4,A2,"nan,neck wound - treating"
100,G100_B55_14,111005514,933000320978296,LBRB,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:51:28,F,black,04,B01,,,10,10,55,4,A2,"nan,neck wound - treating"
100,G100_B55_15,111005515,933000320978298,LCRC,G99_B58_07,G99_B30_03,11/13/2023 9:22:46,12/5/2023 10:10:02,12/5/2023 12:51:28,F,black,04,C01,,,10,10,55,4,A2,"nan,nan"
100,G100_B56_01,111005601,933000320978295,LT,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:04,12/5/2023 12:57:15,M,brownhood,04,D01,12/5/2023 10:12:59,1,12,13,56,4,B2,"nan,nan"
100,G100_B56_02,111005602,933000320978297,LM,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:04,12/5/2023 12:57:15,M,brownhood,04,E01,12/5/2023 10:12:59,1,12,13,56,4,B2,"nan,nan"
100,G100_B56_03,111005603,933000320978356,LB,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:04,12/5/2023 12:57:15,M,brownhood,04,F01,12/5/2023 10:12:59,1,12,13,56,4,B2,"nan,nan"
100,G100_B56_04,111005604,933000320978361,LC,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:04,12/5/2023 12:57:15,M,black,04,G01,12/5/2023 10:12:59,1,12,13,56,4,B2,"nan,nan"
100,G100_B56_09,111005609,933000320978363,RT,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:03:50,F,brownhood,04,H01,12/5/2023 10:12:59,1,12,13,56,4,C2,"nan,nan"
100,G100_B56_10,111005610,933000320978366,RM,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:03:50,F,brownhood,04,A02,12/5/2023 10:12:59,1,12,13,56,4,C2,"nan,do not assign, double rfid, RMRB"
100,G100_B56_11,111005611,933000320881991,RB,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:03:50,F,brownhood,04,B02,12/5/2023 10:12:59,1,12,13,56,4,C2,"nan,nan"
100,G100_B56_12,111005612,933000320978368,RC,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:03:50,F,blackhood,04,C02,12/5/2023 10:12:59,1,12,13,56,4,C2,"nan,nan"
100,G100_B56_13,111005613,933000320978370,LMRM,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:09:04,F,blackhood,04,D02,12/5/2023 10:12:59,1,12,13,56,4,D2,"nan,nan"
100,G100_B56_14,111005614,933000320978371,LBRB,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:09:04,F,brown,04,E02,12/5/2023 10:12:59,1,12,13,56,4,D2,"nan,nan"
100,G100_B56_15,111005615,933000320978300,LCRC,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:09:04,F,brown,04,F02,12/5/2023 10:12:59,1,12,13,56,4,D2,"nan,nan"
100,G100_B56_16,111005616,933000320978299,LMRT,G99_B60_08,G99_B05_02,11/13/2023 9:22:54,12/5/2023 10:12:51,12/5/2023 13:09:04,F,black,04,G02,12/5/2023 10:12:59,1,12,13,56,4,D2,"nan,nan"
100,G100_B57_01,111005701,933000320978246,LT,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:03,12/7/2023 11:54:04,M,brownhood,05,B05,,,10,10,57,3,A2,"nan,nan"
100,G100_B57_02,111005702,933000320978240,LM,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:03,12/7/2023 11:54:04,M,brownhood,05,C05,,,10,10,57,3,A2,"nan,nan"
100,G100_B57_03,111005703,933000320978245,LB,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:03,12/7/2023 11:54:04,M,brown,05,D05,,,10,10,57,3,A2,"nan,nan"
100,G100_B57_04,111005704,933000320978248,LC,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:03,12/7/2023 11:54:04,M,brown,05,E05,,,10,10,57,3,A2,"nan,nan"
100,G100_B57_05,111005705,933000320978250,LTRT,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:03,12/7/2023 11:56:15,M,brown,05,F05,,,10,10,57,3,D3,"nan,nan"
100,G100_B57_09,111005709,933000320946910,RT,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:31,12/7/2023 12:00:20,F,brownhood,05,G05,,,10,10,57,3,B2,"nan,nan"
100,G100_B57_10,111005710,933000320946922,RM,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:31,12/7/2023 12:00:20,F,brownhood,05,H05,,,10,10,57,3,B2,"nan,nan"
100,G100_B57_11,111005711,933000320946917,RB,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:31,12/7/2023 12:00:20,F,brownhood,05,A06,,,10,10,57,3,B2,"nan,nan"
100,G100_B57_12,111005712,933000320946918,RC,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:31,12/7/2023 12:00:20,F,brownhood,05,B06,,,10,10,57,3,B2,"nan,nan"
100,G100_B57_13,111005713,933000320946905,LMRM,G99_B61_07,G99_B41_03,11/14/2023 9:35:46,12/7/2023 10:04:31,12/7/2023 12:02:25,F,brownhood,05,C06,,,10,10,57,3,A4,"nan,nan"
100,G100_B58_01,111005801,933000320946451,LT,G99_B62_05,G99_B57_03,11/13/2023 9:25:25,12/6/2023 10:22:15,12/6/2023 12:51:00,M,brownhood,04,G10,,,4,4,58,4,D6,"nan,nan"
100,G100_B58_02,111005802,933000320946458,LM,G99_B62_05,G99_B57_03,11/13/2023 9:25:25,12/6/2023 10:22:15,12/6/2023 12:51:00,M,brownhood,04,H10,,,4,4,58,4,D6,"nan,nan"
100,G100_B58_03,111005803,933000320946452,LB,G99_B62_05,G99_B57_03,11/13/2023 9:25:25,12/6/2023 10:22:15,12/6/2023 12:51:00,M,blackhood,04,A11,,,4,4,58,4,D6,"nan,nan"
100,G100_B58_09,111005809,933000320946456,RT,G99_B62_05,G99_B57_03,11/13/2023 9:25:25,12/6/2023 10:22:40,12/6/2023 12:52:56,F,black,04,B11,,,4,4,58,4,C7,"only F from litter,nan"
100,G100_B59_01,111005901,933000320946578,LT,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:01,12/7/2023 12:12:33,M,brown,05,D06,,,9,9,59,3,C2,"nan,nan"
100,G100_B59_02,111005902,933000320946915,LM,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:01,12/7/2023 12:12:33,M,brown,05,E06,,,9,9,59,3,C2,"nan,nan"
100,G100_B59_03,111005903,933000320946908,LB,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:01,12/7/2023 12:12:33,M,brown,05,F06,,,9,9,59,3,C2,"nan,nan"
100,G100_B59_04,111005904,933000320946907,LC,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:01,12/7/2023 12:12:33,M,brown,05,G06,,,9,9,59,3,C2,"nan,nan"
100,G100_B59_05,111005905,933000320978232,LTRT,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:01,12/7/2023 12:16:07,M,brown,05,H06,,,9,9,59,3,D3,"nan,nan"
100,G100_B59_06,111005906,933000320946921,LTRM,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:01,12/7/2023 12:16:07,M,black,05,A07,,,9,9,59,3,D3,"nan,nan"
100,G100_B59_09,111005909,933000320946902,RT,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:29,12/7/2023 12:19:07,F,brown,05,B07,,,9,9,59,3,A4,"nan,nan"
100,G100_B59_10,111005910,933000320946914,RM,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:29,12/7/2023 12:19:07,F,brown,05,C07,,,9,9,59,3,A4,"nan,nan"
100,G100_B59_11,111005911,933000320946909,RB,G99_B62_06,G99_B37_02,11/14/2023 9:35:55,12/7/2023 10:06:29,12/7/2023 12:19:07,F,brown,05,D07,,,9,9,59,3,A4,"nan,nan"
100,G100_B60_01,111006001,933000320978226,LT,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:10,12/8/2023 9:07:40,M,brownhood,06,B02,,,7,7,60,3,E4,"nan,nan"
100,G100_B60_02,111006002,933000320947022,LM,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:10,12/8/2023 9:07:40,M,blackhood,06,C02,,,7,7,60,3,E4,"nan,nan"
100,G100_B60_03,111006003,933000320947018,LB,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:10,12/8/2023 9:07:40,M,brown,06,D02,,,7,7,60,3,E4,"nan,nan"
100,G100_B60_09,111006009,933000320980775,RT,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:35,12/8/2023 9:13:14,F,blackhood,06,E02,,,7,7,60,3,A5,"nan,nan"
100,G100_B60_10,111006010,933000320980774,RM,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:35,12/8/2023 9:13:14,F,blackhood,06,F02,,,7,7,60,3,A5,"nan,nan"
100,G100_B60_11,111006011,933000320980773,RB,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:35,12/8/2023 9:13:14,F,brown,06,G02,,,7,7,60,3,A5,"nan,nan"
100,G100_B60_12,111006012,933000320980772,RC,G99_B62_07,G99_B43_03,11/15/2023 10:49:18,12/8/2023 8:29:35,12/8/2023 9:13:14,F,black,06,H02,,,7,7,60,3,A5,"nan,nan"
100,G100_B61_01,111006101,933000320946455,LT,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:04,12/6/2023 12:57:11,M,albino,04,C11,,,8,8,61,4,B6,"nan,ACTUALLY RT"
100,G100_B61_02,111006102,933000320946454,LM,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:04,12/6/2023 12:57:11,M,albino,04,D11,,,8,8,61,4,B6,"nan,neck wound - treating"
